Date,Real_Close,Predicted_Close
2018-04-19,2693.1298830000005,2528.172
2018-04-20,2670.1398930000005,2530.44
2018-04-23,2670.2900390000004,2531.322
2018-04-24,2634.560059,2532.8662
2018-04-25,2639.399902,2530.2024
2018-04-26,2666.939941,2527.0
2018-04-27,2669.9099120000005,2525.1226
2018-04-30,2648.050049,2526.1545
2018-05-01,2654.800049,2524.4736
2018-05-02,2635.6699220000005,2522.936
2018-05-03,2629.72998,2519.4863
2018-05-04,2663.4199220000005,2515.1365
2018-05-07,2672.6298830000005,2515.2124
2018-05-08,2671.919922,2518.1602
2018-05-09,2697.7900390000004,2519.673
2018-05-10,2723.070068,2521.139
2018-05-11,2727.719971,2525.686
2018-05-14,2730.129883,2532.949
2018-05-15,2711.4499510000005,2539.0093
2018-05-16,2722.4599610000005,2541.6624
2018-05-17,2720.129883,2543.8079
2018-05-18,2712.9699710000004,2543.9585
2018-05-21,2733.0100100000004,2544.2964
2018-05-22,2724.439941,2547.0386
2018-05-23,2733.2900390000004,2548.1138
2018-05-24,2727.76001,2548.6648
2018-05-25,2721.3300780000004,2549.468
2018-05-29,2689.8601070000004,2551.152
2018-05-30,2724.0100100000004,2548.6038
2018-05-31,2705.2700200000004,2548.0757
2018-06-01,2734.620117,2545.3914
2018-06-04,2746.870117,2546.9636
2018-06-05,2748.800049,2550.8623
2018-06-06,2772.3500980000003,2554.265
2018-06-07,2770.370117,2557.8523
2018-06-08,2779.030029,2560.852
2018-06-11,2782.0,2566.0305
2018-06-12,2786.850098,2570.7712
2018-06-13,2775.6298830000005,2574.349
2018-06-14,2782.48999,2575.5337
2018-06-15,2779.659912,2575.9915
2018-06-18,2773.75,2569.0684
2018-06-19,2762.5900880000004,2570.0127
2018-06-20,2767.3200680000004,2569.693
2018-06-21,2749.76001,2571.6523
2018-06-22,2754.879883,2573.1882
2018-06-25,2717.070068,2565.7598
2018-06-26,2723.060059,2562.318
2018-06-27,2699.629883,2560.3425
2018-06-28,2716.3100590000004,2557.853
2018-06-29,2718.370117,2557.9307
2018-07-02,2726.709961,2558.5447
2018-07-03,2713.219971,2561.8557
2018-07-05,2736.6101070000004,2569.896
2018-07-06,2759.820068,2573.981
2018-07-09,2784.169922,2579.8335
2018-07-10,2793.840088,2584.6577
2018-07-11,2774.02002,2589.5652
2018-07-12,2798.290039,2593.9785
2018-07-13,2801.310059,2598.5032
2018-07-16,2798.4299320000005,2603.4475
2018-07-17,2809.5500490000004,2606.706
2018-07-18,2815.6201170000004,2608.2805
2018-07-19,2804.48999,2609.383
2018-07-20,2801.830078,2609.2063
2018-07-23,2806.97998,2608.4226
2018-07-24,2820.399902,2609.3784
2018-07-25,2846.070068,2609.1047
2018-07-26,2837.4399410000005,2608.9995
2018-07-27,2818.820068,2608.3948
2018-07-30,2802.6000980000003,2608.283
2018-07-31,2816.290039,2608.2712
2018-08-01,2813.360107,2606.2825
2018-08-02,2827.219971,2606.4688
2018-08-03,2840.3500980000003,2607.7224
2018-08-06,2850.399902,2612.0298
2018-08-07,2858.4499510000005,2617.843
2018-08-08,2857.699951,2622.285
2018-08-09,2853.5800780000004,2627.0725
2018-08-10,2833.280029,2630.2747
2018-08-13,2821.9299320000005,2630.777
2018-08-14,2839.959961,2631.2422
2018-08-15,2818.370117,2632.9744
2018-08-16,2840.689941,2631.3098
2018-08-17,2850.129883,2631.9055
2018-08-20,2857.050049,2633.9685
2018-08-21,2862.9599610000005,2638.2449
2018-08-22,2861.820068,2641.0947
2018-08-23,2856.97998,2644.5972
2018-08-24,2874.689941,2647.7043
2018-08-27,2896.7399900000005,2651.6182
2018-08-28,2897.5200200000004,2655.7456
2018-08-29,2914.040039,2660.2756
2018-08-30,2901.129883,2663.7937
2018-08-31,2901.52002,2666.5947
2018-09-04,2896.719971,2668.2996
2018-09-05,2888.600098,2668.102
2018-09-06,2878.050049,2666.5332
2018-09-07,2871.6799320000005,2665.027
2018-09-10,2877.129883,2663.3274
2018-09-11,2887.889893,2663.3596
2018-09-12,2888.919922,2663.7634
2018-09-13,2904.1799320000005,2662.815
2018-09-14,2904.97998,2662.942
2018-09-17,2888.8000490000004,2664.3992
2018-09-18,2904.310059,2666.4617
2018-09-19,2907.949951,2667.458
2018-09-20,2930.75,2668.1426
2018-09-21,2929.669922,2669.4504
2018-09-24,2919.370117,2661.2026
2018-09-25,2915.560059,2661.1597
2018-09-26,2905.969971,2661.515
2018-09-27,2914.0000000000005,2660.7725
2018-09-28,2913.97998,2660.9573
2018-10-01,2924.5900880000004,2660.7842
2018-10-02,2923.429932,2662.6655
2018-10-03,2925.5100099999995,2663.6133
2018-10-04,2901.6101070000004,2664.9976
2018-10-05,2885.5700680000004,2664.9824
2018-10-08,2884.429932,2664.3892
2018-10-09,2880.340088,2663.6084
2018-10-10,2785.679932,2662.4045
2018-10-11,2728.3701170000004,2652.0486
2018-10-12,2767.129883,2634.555
2018-10-15,2750.7900390000004,2621.6057
2018-10-16,2809.9199220000005,2612.4155
2018-10-17,2809.209961,2608.9148
2018-10-18,2768.780029,2608.0957
2018-10-19,2767.780029,2604.15
2018-10-22,2755.879883,2601.0127
2018-10-23,2740.6899410000005,2598.3638
2018-10-24,2656.1000980000003,2589.3635
2018-10-25,2705.570068,2574.386
2018-10-26,2658.689941,2561.924
2018-10-29,2641.25,2547.6946
2018-10-30,2682.6298830000005,2534.2239
2018-10-31,2711.73999,2522.663
2018-11-01,2740.3701170000004,2517.695
2018-11-02,2723.060059,2518.138
2018-11-05,2738.310059,2521.0994
2018-11-06,2755.4499510000005,2527.3623
2018-11-07,2813.8898930000005,2535.5723
2018-11-08,2806.8300780000004,2545.983
2018-11-09,2781.0100100000004,2555.7893
2018-11-12,2726.2199710000004,2560.7385
2018-11-13,2722.1799320000005,2563.4285
2018-11-14,2701.5800780000004,2561.4304
2018-11-15,2730.199951,2556.6233
2018-11-16,2736.27002,2553.085
2018-11-19,2690.7299800000005,2552.304
2018-11-20,2641.889893,2550.8052
2018-11-21,2649.929932,2543.3057
2018-11-23,2632.5600590000004,2540.9333
2018-11-26,2673.449951,2544.1487
2018-11-27,2682.169922,2541.0017
2018-11-28,2743.7900390000004,2540.0293
2018-11-29,2737.800049,2541.217
2018-11-30,2760.1699220000005,2544.8928
2018-12-03,2790.3701170000004,2545.5535
2018-12-04,2700.0600590000004,2548.6968
2018-12-06,2695.949951,2546.427
2018-12-07,2633.080078,2538.7188
2018-12-10,2637.719971,2532.0388
2018-12-11,2636.780029,2525.1907
2018-12-12,2651.0700680000004,2521.328
2018-12-13,2650.540039,2519.1726
2018-12-14,2599.949951,2517.122
2018-12-17,2545.9399410000005,2511.7927
2018-12-18,2546.159912,2500.3057
2018-12-19,2506.959961,2489.6143
2018-12-20,2467.419922,2474.3633
2018-12-21,2416.6201170000004,2453.607
2018-12-24,2351.100098,2427.6196
2018-12-26,2467.699951,2408.1301
2018-12-27,2488.8300780000004,2393.8345
2018-12-28,2485.73999,2385.0974
2018-12-31,2506.850098,2381.3894
2019-01-02,2510.030029,2382.0857
2019-01-03,2447.8898930000005,2383.1304
2019-01-04,2531.939941,2380.8938
2019-01-07,2549.689941,2382.128
2019-01-08,2574.409912,2386.1746
2019-01-09,2584.9599610000005,2392.5273
2019-01-10,2596.6398930000005,2399.5186
2019-01-11,2596.26001,2407.997
2019-01-14,2582.610107,2416.5403
2019-01-15,2610.300049,2422.5903
2019-01-16,2616.100098,2428.8398
2019-01-17,2635.9599610000005,2434.1775
2019-01-18,2670.709961,2439.4172
2019-01-22,2632.899902,2444.5947
2019-01-23,2638.699951,2447.526
2019-01-24,2642.330078,2452.5293
2019-01-25,2664.7600100000004,2457.6262
2019-01-28,2643.8500980000003,2462.6008
2019-01-29,2640.0,2466.3296
2019-01-30,2681.0500490000004,2470.2676
2019-01-31,2704.1000980000003,2475.0103
2019-02-01,2706.5300290000005,2477.114
2019-02-04,2724.870117,2482.8542
2019-02-05,2737.699951,2491.345
2019-02-06,2731.6101070000004,2499.9685
2019-02-07,2706.050049,2508.0217
2019-02-08,2707.879883,2511.133
2019-02-11,2709.800049,2514.011
2019-02-12,2744.72998,2517.5984
2019-02-13,2753.0300290000005,2521.9968
2019-02-14,2745.7299800000005,2527.5732
2019-02-15,2775.600098,2531.4148
2019-02-19,2779.7600100000004,2537.3037
2019-02-20,2784.699951,2543.9854
2019-02-21,2774.879883,2548.2197
2019-02-22,2792.6699220000005,2551.6716
2019-02-25,2796.110107,2556.2183
2019-02-26,2793.899902,2559.0813
2019-02-27,2792.379883,2561.9353
2019-02-28,2784.48999,2563.2688
2019-03-01,2803.6899410000005,2562.3333
2019-03-04,2792.8100590000004,2563.9888
2019-03-05,2789.6499020000006,2565.8352
2019-03-06,2771.449951,2568.8115
2019-03-07,2748.929932,2569.175
2019-03-08,2743.0700680000004,2567.8599
2019-03-11,2783.300049,2567.1228
2019-03-12,2791.52002,2568.3582
2019-03-13,2810.9199220000005,2571.7942
2019-03-14,2808.47998,2574.8132
2019-03-15,2822.47998,2580.4126
2019-03-18,2832.939941,2574.8428
2019-03-19,2832.5700680000004,2579.1782
2019-03-20,2824.22998,2584.1733
2019-03-21,2854.8798830000005,2588.2227
2019-03-22,2800.7099610000005,2593.0278
2019-03-25,2798.360107,2593.4404
2019-03-26,2818.459961,2595.1636
2019-03-27,2805.370117,2598.638
2019-03-28,2815.439941,2601.382
2019-03-29,2834.3999020000006,2603.7947
2019-04-01,2867.189941,2604.5376
2019-04-02,2867.2399900000005,2608.358
2019-04-03,2873.399902,2612.096
2019-04-04,2879.389893,2614.7883
2019-04-05,2892.7399900000005,2620.1423
2019-04-08,2895.7700200000004,2625.8213
2019-04-09,2878.199951,2631.2434
2019-04-10,2888.2099610000005,2635.6392
2019-04-11,2888.320068,2638.8577
2019-04-12,2907.4099120000005,2641.8088
2019-04-15,2905.5800780000004,2642.0808
2019-04-16,2907.060059,2643.6367
2019-04-17,2900.449951,2643.5613
2019-04-18,2905.0300289999996,2642.883
2019-04-22,2907.969971,2642.3765
2019-04-23,2933.679932,2643.8916
2019-04-24,2927.25,2645.0386
2019-04-25,2926.1699219999996,2646.931
2019-04-26,2939.879883,2649.2139
2019-04-29,2943.030029,2652.4407
2019-04-30,2945.830078,2656.669
2019-05-01,2923.7299799999996,2657.4011
2019-05-02,2917.52002,2658.9429
2019-05-03,2945.639893,2658.4556
2019-05-06,2932.469971,2661.0503
2019-05-07,2884.050049,2662.715
2019-05-08,2879.4199220000005,2659.9785
2019-05-09,2870.7199710000004,2657.769
2019-05-10,2881.399902,2654.7212
2019-05-13,2811.8701170000004,2651.9539
2019-05-14,2834.409912,2643.8623
2019-05-15,2850.959961,2639.278
2019-05-16,2876.3200680000004,2636.3552
2019-05-17,2859.530029,2634.9507
2019-05-20,2840.2299800000005,2633.8364
2019-05-21,2864.360107,2631.2422
2019-05-22,2856.27002,2630.703
2019-05-23,2822.23999,2630.6082
2019-05-24,2826.060059,2625.4707
2019-05-28,2802.3898930000005,2623.9148
2019-05-29,2783.02002,2616.9849
2019-05-30,2788.8601070000004,2610.5261
2019-05-31,2752.0600590000004,2607.1536
2019-06-03,2744.449951,2599.803
2019-06-04,2803.27002,2593.0164
2019-06-05,2826.1499020000006,2590.4565
2019-06-06,2843.48999,2591.5757
2019-06-07,2873.3400880000004,2594.6812
2019-06-10,2886.72998,2600.4207
2019-06-11,2885.719971,2607.0122
2019-06-12,2879.840088,2611.825
2019-06-13,2891.639893,2617.1882
2019-06-14,2886.9799800000005,2621.978
2019-06-17,2889.6699220000005,2626.4553
2019-06-18,2917.75,2630.4773
2019-06-19,2926.459961,2633.1794
2019-06-20,2954.1799319999996,2636.3425
2019-06-21,2950.4599609999996,2637.6516
2019-06-24,2945.3500979999994,2634.0625
2019-06-25,2917.379883,2636.648
2019-06-26,2913.780029,2636.7185
2019-06-27,2924.919922,2635.902
2019-06-28,2941.76001,2637.0054
2019-07-01,2964.330078,2629.9368
2019-07-02,2973.01001,2632.1577
2019-07-03,2995.820068,2637.8572
2019-07-05,2990.409912,2650.949
2019-07-08,2975.949951,2661.684
2019-07-09,2979.629883,2669.0376
2019-07-10,2993.070068,2673.5542
2019-07-11,2999.9099119999996,2677.3926
2019-07-12,3013.7700199999995,2681.0723
2019-07-15,3014.3000490000004,2686.3054
2019-07-16,3004.040039,2690.8682
2019-07-17,2984.4199220000005,2692.602
2019-07-18,2995.110107,2693.6792
2019-07-19,2976.610107,2693.647
2019-07-22,2985.030029,2693.155
2019-07-23,3005.469971,2693.922
2019-07-24,3019.560059,2694.0244
2019-07-25,3003.6699220000005,2694.8977
2019-07-26,3025.860107,2694.7598
2019-07-29,3020.969971,2696.9294
2019-07-30,3013.179932,2699.315
2019-07-31,2980.3798830000005,2699.2834
2019-08-01,2953.5600589999995,2693.715
2019-08-02,2932.050049,2687.9663
2019-08-05,2844.73999,2683.833
2019-08-06,2881.77002,2672.6487
2019-08-07,2883.9799800000005,2663.0476
2019-08-08,2938.090088,2653.3528
2019-08-09,2918.649902,2648.431
2019-08-12,2882.6999510000005,2648.156
2019-08-13,2926.3200679999995,2648.7341
2019-08-14,2840.6000980000003,2646.9224
2019-08-15,2847.6000980000003,2640.5703
2019-08-16,2888.679932,2633.957
2019-08-19,2923.649902,2632.7676
2019-08-20,2900.51001,2635.5823
2019-08-21,2924.429932,2638.7607
2019-08-22,2922.949951,2643.541
2019-08-23,2847.110107,2648.9297
2019-08-26,2878.3798830000005,2645.2927
2019-08-27,2869.159912,2645.6199
2019-08-28,2887.939941,2644.4585
2019-08-29,2924.580078,2645.8274
2019-08-30,2926.459961,2649.3047
2019-09-03,2906.27002,2653.8647
2019-09-04,2937.780029,2655.2302
2019-09-05,2976.0000000000005,2658.4268
2019-09-06,2978.709961,2660.5874
2019-09-09,2978.429932,2665.4404
2019-09-10,2979.389893,2666.682
2019-09-11,3000.929932,2664.7925
2019-09-12,3009.570068,2665.1472
2019-09-13,3007.3898930000005,2667.5178
2019-09-16,2997.959961,2670.8303
2019-09-17,3005.699951,2669.6633
2019-09-18,3006.72998,2670.9236
2019-09-19,3006.790039,2674.1345
2019-09-20,2992.070068,2695.2554
2019-09-23,2991.780029,2690.8264
2019-09-24,2966.600098,2692.6853
2019-09-25,2984.8701169999995,2690.3171
2019-09-26,2977.620117,2690.3447
2019-09-27,2961.7900390000004,2691.0374
2019-09-30,2976.73999,2689.6582
2019-10-01,2940.2499999999995,2688.9143
2019-10-02,2887.6101070000004,2686.745
2019-10-03,2910.629883,2681.0486
2019-10-04,2952.0100099999995,2675.6765
2019-10-07,2938.790039,2676.4507
2019-10-08,2893.060059,2677.777
2019-10-09,2919.399902,2675.0083
2019-10-10,2938.129883,2675.848
2019-10-11,2970.27002,2676.436
2019-10-14,2966.149902,2676.742
2019-10-15,2995.679932,2680.78
2019-10-16,2989.689941,2682.1882
2019-10-17,2997.9499510000005,2683.743
2019-10-18,2986.199951,2688.8386
2019-10-21,3006.719971,2692.7678
2019-10-22,2995.98999,2695.6082
2019-10-23,3004.52002,2697.5862
2019-10-24,3010.290039,2699.2727
2019-10-25,3022.550049,2699.3708
2019-10-28,3039.4199220000005,2700.4792
2019-10-29,3036.8898929999996,2702.3774
2019-10-30,3046.77002,2703.5596
2019-10-31,3037.560059,2703.7537
2019-11-01,3066.909912,2703.569
2019-11-04,3078.27002,2706.763
2019-11-05,3074.6201170000004,2709.2815
2019-11-06,3076.780029,2709.4739
2019-11-07,3085.179932,2709.1455
2019-11-08,3093.0800780000004,2710.6956
2019-11-11,3087.01001,2716.8276
2019-11-12,3091.840088,2723.5046
2019-11-13,3094.0400389999995,2727.8506
2019-11-14,3096.629883,2731.867
2019-11-15,3120.459961,2734.7678
2019-11-18,3122.0300290000005,2738.0134
2019-11-19,3120.179932,2740.942
2019-11-20,3108.4599609999996,2743.7856
2019-11-21,3103.540039,2743.4167
2019-11-22,3110.2900389999995,2743.3877
2019-11-25,3133.6398929999996,2746.0127
2019-11-26,3140.52002,2747.8281
2019-11-27,3153.629883,2745.4705
2019-11-29,3140.9799800000005,2751.035
2019-12-02,3113.870117,2762.491
2019-12-03,3093.199951,2765.2458
2019-12-04,3112.76001,2764.6335
2019-12-05,3117.4299320000005,2763.1243
2019-12-06,3145.909912,2763.0715
2019-12-09,3135.9599609999996,2764.6702
2019-12-10,3132.52002,2766.642
2019-12-11,3141.629883,2768.3372
2019-12-12,3168.570068,2770.8635
2019-12-13,3168.800049,2771.0134
2019-12-16,3191.4499510000005,2771.4934
2019-12-17,3192.52002,2771.0994
2019-12-18,3191.139893,2771.5056
2019-12-19,3205.370117,2772.1558
2019-12-20,3221.2199710000004,2773.503
2019-12-23,3224.0100099999995,2765.0007
2019-12-24,3223.379883,2769.4995
2019-12-26,3239.909912,2782.275
2019-12-27,3240.0200200000004,2791.7988
2019-12-30,3221.2900389999995,2799.5046
2019-12-31,3230.780029,2802.263
2020-01-02,3257.850098,2804.3809
2020-01-03,3234.8500980000003,2804.6538
2020-01-06,3246.2800289999996,2803.565
2020-01-07,3237.179932,2802.126
2020-01-08,3253.050049,2801.8738
2020-01-09,3274.699951,2801.9697
2020-01-10,3265.3500980000003,2803.5554
2020-01-13,3288.129883,2807.359
2020-01-14,3283.149902,2810.084
2020-01-15,3289.290039,2811.9124
2020-01-16,3316.810059,2812.668
2020-01-17,3329.620117,2815.5579
2020-01-21,3320.790039,2818.125
2020-01-22,3321.75,2817.6765
2020-01-23,3325.540039,2819.0112
2020-01-24,3295.4699709999995,2819.982
2020-01-27,3243.629883,2820.0935
2020-01-28,3276.23999,2816.5676
2020-01-29,3273.3999019999997,2814.8457
2020-01-30,3283.659912,2814.3035
2020-01-31,3225.52002,2813.0596
2020-02-03,3248.919922,2808.1626
2020-02-04,3297.590088,2807.186
2020-02-05,3334.689941,2807.4766
2020-02-06,3345.780029,2809.9163
2020-02-07,3327.709961,2814.1543
2020-02-10,3352.090088,2818.4585
2020-02-11,3357.75,2822.838
2020-02-12,3379.449951,2825.98
2020-02-13,3373.939941,2829.577
2020-02-14,3380.159912,2833.8994
2020-02-18,3370.290039,2837.5771
2020-02-19,3386.149902,2839.3953
2020-02-20,3373.2299800000005,2842.3809
2020-02-21,3337.7500000000005,2841.974
2020-02-24,3225.889893,2839.4832
2020-02-25,3128.209961,2828.2039
2020-02-26,3116.3898930000005,2809.1785
2020-02-27,2978.7600100000004,2788.9006
2020-02-28,2954.2199709999995,2756.33
2020-03-02,3090.22998,2715.337
2020-03-03,3003.3701170000004,2683.0415
2020-03-04,3130.120117,2661.7102
2020-03-05,3023.939941,2658.1255
2020-03-06,2972.370117,2651.7473
2020-03-09,2746.560059,2637.5125
2020-03-10,2882.2299800000005,2602.2595
2020-03-11,2741.379883,2563.0952
2020-03-12,2480.6398930000005,2526.8657
2020-03-13,2711.02002,2470.943
2020-03-16,2386.129883,2424.1985
2020-03-17,2529.189941,2364.5164
2020-03-18,2398.100098,2313.0742
2020-03-19,2409.3898930000005,2256.5808
2020-03-20,2304.9199220000005,2208.1829
2020-03-23,2237.3999020000006,2158.7622
2020-03-24,2447.330078,2110.6729
2020-03-25,2475.560059,2089.289
2020-03-26,2630.0700680000004,2078.3503
2020-03-27,2541.4699710000004,2079.8972
2020-03-30,2626.6499020000006,2086.723
2020-03-31,2584.590088,2110.4731
2020-04-01,2470.5000000000005,2134.4333
2020-04-02,2526.899902,2151.151
2020-04-03,2488.649902,2169.2278
2020-04-06,2663.679932,2187.2659
2020-04-07,2659.409912,2215.419
2020-04-08,2749.97998,2242.8438
2020-04-09,2789.8200680000004,2275.591
2020-04-13,2761.629883,2299.3784
2020-04-14,2846.060059,2319.368
2020-04-15,2783.360107,2345.481
2020-04-16,2799.550049,2366.1733
2020-04-17,2874.560059,2383.992
2020-04-20,2823.159912,2401.794
2020-04-21,2736.5600590000004,2417.2927
2020-04-22,2799.310059,2427.3638
2020-04-23,2797.800049,2440.483
2020-04-24,2836.7399900000005,2450.8872
2020-04-27,2878.47998,2462.2583
2020-04-28,2863.389893,2475.6875
2020-04-29,2939.51001,2486.8455
2020-04-30,2912.4299319999996,2495.8906
2020-05-01,2830.709961,2502.1174
2020-05-04,2842.7399900000005,2508.037
2020-05-05,2868.439941,2515.768
2020-05-06,2848.419922,2524.0803
2020-05-07,2881.1899410000005,2533.2493
2020-05-08,2929.8000490000004,2542.2148
2020-05-11,2930.1899410000005,2556.503
2020-05-12,2870.120117,2568.5647
2020-05-13,2820.0000000000005,2573.953
2020-05-14,2852.5000000000005,2569.9055
2020-05-15,2863.699951,2563.9453
2020-05-18,2953.909912,2558.3745
2020-05-19,2922.9399410000005,2554.166
2020-05-20,2971.610107,2555.0837
2020-05-21,2948.51001,2559.8086
2020-05-22,2955.449951,2564.7004
2020-05-26,2991.77002,2572.6792
2020-05-27,3036.129883,2574.652
2020-05-28,3029.7299799999996,2574.531
2020-05-29,3044.3100589999995,2577.527
2020-06-01,3055.72998,2574.5024
2020-06-02,3080.820068,2578.6206
2020-06-03,3122.870117,2585.2263
2020-06-04,3112.350098,2590.7236
2020-06-05,3193.929932,2593.1062
2020-06-08,3232.3898929999996,2591.796
2020-06-09,3207.179932,2581.4233
2020-06-10,3190.139893,2572.5796
2020-06-11,3002.100098,2571.996
2020-06-12,3041.3100590000004,2565.1765
2020-06-15,3066.590088,2563.7627
2020-06-16,3124.73999,2564.8909
2020-06-17,3113.48999,2570.4692
2020-06-18,3115.340088,2582.39
2020-06-19,3097.7399900000005,2595.3984
2020-06-22,3117.8601070000004,2600.0823
2020-06-23,3131.290039,2599.9456
2020-06-24,3050.3300780000004,2607.5913
2020-06-25,3083.76001,2610.241
2020-06-26,3009.0500489999995,2613.113
2020-06-29,3053.23999,2607.4277
2020-06-30,3100.2900390000004,2598.4468
2020-07-01,3115.8601070000004,2600.1133
2020-07-02,3130.01001,2606.7512
2020-07-06,3179.719971,2617.7034
2020-07-07,3145.3200679999995,2628.72
2020-07-08,3169.939941,2639.4949
2020-07-09,3152.050049,2647.0996
2020-07-10,3185.040039,2653.4048
2020-07-13,3155.219971,2660.939
2020-07-14,3197.52002,2667.3813
2020-07-15,3226.5600589999995,2673.9863
2020-07-16,3215.5700679999995,2680.6914
2020-07-17,3224.72998,2688.9612
2020-07-20,3251.840088,2696.4517
2020-07-21,3257.300049,2703.7224
2020-07-22,3276.02002,2708.7476
2020-07-23,3235.659912,2713.64
