Date,Real_Close,Predicted_Close
2018-07-20,2801.830078,2753.596
2018-07-23,2806.97998,2754.2766
2018-07-24,2820.399902,2757.753
2018-07-25,2846.070068,2757.0908
2018-07-26,2837.4399410000005,2763.5574
2018-07-27,2818.820068,2767.1228
2018-07-30,2802.6000980000003,2769.754
2018-07-31,2816.290039,2769.4382
2018-08-01,2813.360107,2765.3267
2018-08-02,2827.219971,2769.5586
2018-08-03,2840.3500980000003,2772.1396
2018-08-06,2850.399902,2783.531
2018-08-07,2858.4499510000005,2791.373
2018-08-08,2857.699951,2795.7935
2018-08-09,2853.5800780000004,2802.571
2018-08-10,2833.280029,2805.4138
2018-08-13,2821.9299320000005,2798.5579
2018-08-14,2839.959961,2794.0237
2018-08-15,2818.370117,2797.3752
2018-08-16,2840.689941,2781.0327
2018-08-17,2850.129883,2789.9001
2018-08-20,2857.050049,2797.3325
2018-08-21,2862.9599610000005,2805.4915
2018-08-22,2861.820068,2806.4346
2018-08-23,2856.97998,2817.3323
2018-08-24,2874.689941,2817.888
2018-08-27,2896.7399900000005,2824.5508
2018-08-28,2897.5200200000004,2828.7751
2018-08-29,2914.040039,2836.5403
2018-08-30,2901.129883,2843.7295
2018-08-31,2901.52002,2844.8489
2018-09-04,2896.719971,2845.4883
2018-09-05,2888.600098,2841.4685
2018-09-06,2878.050049,2836.156
2018-09-07,2871.6799320000005,2831.9717
2018-09-10,2877.129883,2831.8574
2018-09-11,2887.889893,2835.6333
2018-09-12,2888.919922,2835.1953
2018-09-13,2904.1799320000005,2833.593
2018-09-14,2904.97998,2840.718
2018-09-17,2888.8000490000004,2844.1755
2018-09-18,2904.310059,2843.9285
2018-09-19,2907.949951,2847.669
2018-09-20,2930.75,2847.2578
2018-09-21,2929.669922,2853.268
2018-09-24,2919.370117,2829.61
2018-09-25,2915.560059,2849.0994
2018-09-26,2905.969971,2854.208
2018-09-27,2914.0000000000005,2856.6548
2018-09-28,2913.97998,2855.2446
2018-10-01,2924.5900880000004,2854.836
2018-10-02,2923.429932,2858.3806
2018-10-03,2925.5100099999995,2862.0496
2018-10-04,2901.6101070000004,2859.7935
2018-10-05,2885.5700680000004,2856.1377
2018-10-08,2884.429932,2852.4302
2018-10-09,2880.340088,2846.3708
2018-10-10,2785.679932,2839.3699
2018-10-11,2728.3701170000004,2795.6643
2018-10-12,2767.129883,2749.0942
2018-10-15,2750.7900390000004,2746.265
2018-10-16,2809.9199220000005,2741.694
2018-10-17,2809.209961,2745.907
2018-10-18,2768.780029,2753.3838
2018-10-19,2767.780029,2746.9417
2018-10-22,2755.879883,2743.7007
2018-10-23,2740.6899410000005,2742.5986
2018-10-24,2656.1000980000003,2716.821
2018-10-25,2705.570068,2681.242
2018-10-26,2658.689941,2675.4075
2018-10-29,2641.25,2650.4956
2018-10-30,2682.6298830000005,2637.3481
2018-10-31,2711.73999,2633.8733
2018-11-01,2740.3701170000004,2643.0032
2018-11-02,2723.060059,2662.6316
2018-11-05,2738.310059,2676.5327
2018-11-06,2755.4499510000005,2696.7754
2018-11-07,2813.8898930000005,2713.0706
2018-11-08,2806.8300780000004,2725.158
2018-11-09,2781.0100100000004,2737.5671
2018-11-12,2726.2199710000004,2732.049
2018-11-13,2722.1799320000005,2719.011
2018-11-14,2701.5800780000004,2709.095
2018-11-15,2730.199951,2694.4763
2018-11-16,2736.27002,2692.2817
2018-11-19,2690.7299800000005,2691.7505
2018-11-20,2641.889893,2683.4236
2018-11-21,2649.929932,2654.3406
2018-11-23,2632.5600590000004,2658.613
2018-11-26,2673.449951,2667.7517
2018-11-27,2682.169922,2653.3354
2018-11-28,2743.7900390000004,2656.5715
2018-11-29,2737.800049,2668.8123
2018-11-30,2760.1699220000005,2682.041
2018-12-03,2790.3701170000004,2679.8035
2018-12-04,2700.0600590000004,2701.3323
2018-12-06,2695.949951,2682.9463
2018-12-07,2633.080078,2656.7458
2018-12-10,2637.719971,2643.8367
2018-12-11,2636.780029,2630.4233
2018-12-12,2651.0700680000004,2626.656
2018-12-13,2650.540039,2627.9573
2018-12-14,2599.949951,2628.2656
2018-12-17,2545.9399410000005,2610.1997
2018-12-18,2546.159912,2576.2983
2018-12-19,2506.959961,2558.7034
2018-12-20,2467.419922,2526.7905
2018-12-21,2416.6201170000004,2481.2107
2018-12-24,2351.100098,2429.4932
2018-12-26,2467.699951,2432.5093
2018-12-27,2488.8300780000004,2425.1182
2018-12-28,2485.73999,2434.2385
2018-12-31,2506.850098,2451.1768
2019-01-02,2510.030029,2470.8965
2019-01-03,2447.8898930000005,2479.6584
2019-01-04,2531.939941,2470.4229
2019-01-07,2549.689941,2486.4863
2019-01-08,2574.409912,2503.3193
2019-01-09,2584.9599610000005,2516.726
2019-01-10,2596.6398930000005,2528.0122
2019-01-11,2596.26001,2540.4436
2019-01-14,2582.610107,2550.7305
2019-01-15,2610.300049,2549.572
2019-01-16,2616.100098,2560.4924
2019-01-17,2635.9599610000005,2562.1968
2019-01-18,2670.709961,2568.756
2019-01-22,2632.899902,2582.01
2019-01-23,2638.699951,2580.8076
2019-01-24,2642.330078,2591.4844
2019-01-25,2664.7600100000004,2601.8135
2019-01-28,2643.8500980000003,2610.5923
2019-01-29,2640.0,2611.4058
2019-01-30,2681.0500490000004,2614.1865
2019-01-31,2704.1000980000003,2622.245
2019-02-01,2706.5300290000005,2621.1284
2019-02-04,2724.870117,2641.8093
2019-02-05,2737.699951,2658.566
2019-02-06,2731.6101070000004,2667.3071
2019-02-07,2706.050049,2672.6667
2019-02-08,2707.879883,2660.0393
2019-02-11,2709.800049,2663.9883
2019-02-12,2744.72998,2670.4822
2019-02-13,2753.0300290000005,2674.5046
2019-02-14,2745.7299800000005,2684.8372
2019-02-15,2775.600098,2686.8374
2019-02-19,2779.7600100000004,2698.6958
2019-02-20,2784.699951,2704.1758
2019-02-21,2774.879883,2708.0525
2019-02-22,2792.6699220000005,2714.5723
2019-02-25,2796.110107,2723.4023
2019-02-26,2793.899902,2727.095
2019-02-27,2792.379883,2732.8452
2019-02-28,2784.48999,2736.781
2019-03-01,2803.6899410000005,2729.2354
2019-03-04,2792.8100590000004,2736.392
2019-03-05,2789.6499020000006,2736.9329
2019-03-06,2771.449951,2739.9412
2019-03-07,2748.929932,2736.3699
2019-03-08,2743.0700680000004,2725.2996
2019-03-11,2783.300049,2723.5916
2019-03-12,2791.52002,2726.3052
2019-03-13,2810.9199220000005,2740.7822
2019-03-14,2808.47998,2749.0046
2019-03-15,2822.47998,2754.166
2019-03-18,2832.939941,2736.008
2019-03-19,2832.5700680000004,2761.0876
2019-03-20,2824.22998,2767.1858
2019-03-21,2854.8798830000005,2766.255
2019-03-22,2800.7099610000005,2777.6426
2019-03-25,2798.360107,2760.3486
2019-03-26,2818.459961,2765.0928
2019-03-27,2805.370117,2770.0195
2019-03-28,2815.439941,2765.946
2019-03-29,2834.3999020000006,2772.2834
2019-04-01,2867.189941,2772.3733
2019-04-02,2867.2399900000005,2785.9563
2019-04-03,2873.399902,2797.9436
2019-04-04,2879.389893,2802.0571
2019-04-05,2892.7399900000005,2813.4739
2019-04-08,2895.7700200000004,2819.7927
2019-04-09,2878.199951,2825.7039
2019-04-10,2888.2099610000005,2824.4668
2019-04-11,2888.320068,2826.8647
2019-04-12,2907.4099120000005,2830.787
2019-04-15,2905.5800780000004,2826.7666
2019-04-16,2907.060059,2837.0732
2019-04-17,2900.449951,2837.4207
2019-04-18,2905.0300289999996,2834.2395
2019-04-22,2907.969971,2835.3875
2019-04-23,2933.679932,2843.6426
2019-04-24,2927.25,2842.7278
2019-04-25,2926.1699219999996,2849.293
2019-04-26,2939.879883,2851.8352
2019-04-29,2943.030029,2860.0356
2019-04-30,2945.830078,2866.5215
2019-05-01,2923.7299799999996,2857.027
2019-05-02,2917.52002,2860.0332
2019-05-03,2945.639893,2857.3865
2019-05-06,2932.469971,2866.6484
2019-05-07,2884.050049,2866.8608
2019-05-08,2879.4199220000005,2845.5024
2019-05-09,2870.7199710000004,2840.6157
2019-05-10,2881.399902,2825.769
2019-05-13,2811.8701170000004,2821.5286
2019-05-14,2834.409912,2793.2732
2019-05-15,2850.959961,2792.5386
2019-05-16,2876.3200680000004,2794.4346
2019-05-17,2859.530029,2801.619
2019-05-20,2840.2299800000005,2803.6123
2019-05-21,2864.360107,2800.7446
2019-05-22,2856.27002,2806.621
2019-05-23,2822.23999,2806.92
2019-05-24,2826.060059,2786.697
2019-05-28,2802.3898930000005,2797.0942
2019-05-29,2783.02002,2774.7168
2019-05-30,2788.8601070000004,2765.3005
2019-05-31,2752.0600590000004,2763.238
2019-06-03,2744.449951,2738.5579
2019-06-04,2803.27002,2726.2363
2019-06-05,2826.1499020000006,2736.3586
2019-06-06,2843.48999,2751.1274
2019-06-07,2873.3400880000004,2766.3904
2019-06-10,2886.72998,2785.7126
2019-06-11,2885.719971,2803.4412
2019-06-12,2879.840088,2808.513
2019-06-13,2891.639893,2817.5493
2019-06-14,2886.9799800000005,2823.375
2019-06-17,2889.6699220000005,2827.601
2019-06-18,2917.75,2831.8574
2019-06-19,2926.459961,2833.0276
2019-06-20,2954.1799319999996,2840.1755
2019-06-21,2950.4599609999996,2842.3054
2019-06-24,2945.3500979999994,2831.489
2019-06-25,2917.379883,2854.3853
2019-06-26,2913.780029,2847.536
2019-06-27,2924.919922,2852.6404
2019-06-28,2941.76001,2862.7256
2019-07-01,2964.330078,2842.234
2019-07-02,2973.01001,2875.1821
2019-07-03,2995.820068,2889.8584
2019-07-05,2990.409912,2917.5032
2019-07-08,2975.949951,2918.4421
2019-07-09,2979.629883,2913.2173
2019-07-10,2993.070068,2913.8936
2019-07-11,2999.9099119999996,2916.841
2019-07-12,3013.7700199999995,2920.38
2019-07-15,3014.3000490000004,2926.2598
2019-07-16,3004.040039,2932.383
2019-07-17,2984.4199220000005,2929.432
2019-07-18,2995.110107,2926.7434
2019-07-19,2976.610107,2924.7725
2019-07-22,2985.030029,2921.8167
2019-07-23,3005.469971,2923.6
2019-07-24,3019.560059,2924.954
2019-07-25,3003.6699220000005,2927.8755
2019-07-26,3025.860107,2925.8457
2019-07-29,3020.969971,2938.692
2019-07-30,3013.179932,2944.24
2019-07-31,2980.3798830000005,2938.6282
2019-08-01,2953.5600589999995,2916.7024
2019-08-02,2932.050049,2909.0164
2019-08-05,2844.73999,2894.8806
2019-08-06,2881.77002,2844.8257
2019-08-07,2883.9799800000005,2835.6755
2019-08-08,2938.090088,2820.077
2019-08-09,2918.649902,2836.8438
2019-08-12,2882.6999510000005,2849.7954
2019-08-13,2926.3200679999995,2854.9329
2019-08-14,2840.6000980000003,2853.643
2019-08-15,2847.6000980000003,2826.5261
2019-08-16,2888.679932,2817.8262
2019-08-19,2923.649902,2829.0278
2019-08-20,2900.51001,2849.0435
2019-08-21,2924.429932,2854.7495
2019-08-22,2922.949951,2867.8967
2019-08-23,2847.110107,2876.0156
2019-08-26,2878.3798830000005,2849.1191
2019-08-27,2869.159912,2860.768
2019-08-28,2887.939941,2851.1062
2019-08-29,2924.580078,2854.3608
2019-08-30,2926.459961,2864.2021
2019-09-03,2906.27002,2873.8848
2019-09-04,2937.780029,2864.9697
2019-09-05,2976.0000000000005,2875.371
2019-09-06,2978.709961,2879.5022
2019-09-09,2978.429932,2893.9043
2019-09-10,2979.389893,2887.6638
2019-09-11,3000.929932,2885.0247
2019-09-12,3009.570068,2894.9587
2019-09-13,3007.3898930000005,2903.6018
2019-09-16,2997.959961,2913.8052
2019-09-17,3005.699951,2903.0803
2019-09-18,3006.72998,2911.2563
2019-09-19,3006.790039,2917.547
2019-09-20,2992.070068,2979.3652
2019-09-23,2991.780029,2924.491
2019-09-24,2966.600098,2950.5405
2019-09-25,2984.8701169999995,2934.8052
2019-09-26,2977.620117,2938.5066
2019-09-27,2961.7900390000004,2943.12
2019-09-30,2976.73999,2939.0378
2019-10-01,2940.2499999999995,2936.184
2019-10-02,2887.6101070000004,2924.2222
2019-10-03,2910.629883,2891.3953
2019-10-04,2952.0100099999995,2884.6975
2019-10-07,2938.790039,2893.1653
2019-10-08,2893.060059,2895.5334
2019-10-09,2919.399902,2878.9297
2019-10-10,2938.129883,2888.9265
2019-10-11,2970.27002,2888.3584
2019-10-14,2966.149902,2900.4546
2019-10-15,2995.679932,2920.7485
2019-10-16,2989.689941,2923.0845
2019-10-17,2997.9499510000005,2933.1938
2019-10-18,2986.199951,2937.8708
2019-10-21,3006.719971,2935.0125
2019-10-22,2995.98999,2943.164
2019-10-23,3004.52002,2938.2273
2019-10-24,3010.290039,2941.112
2019-10-25,3022.550049,2940.9387
2019-10-28,3039.4199220000005,2950.0305
2019-10-29,3036.8898929999996,2953.8088
2019-10-30,3046.77002,2958.3604
2019-10-31,3037.560059,2962.7458
2019-11-01,3066.909912,2966.4258
2019-11-04,3078.27002,2967.6802
2019-11-05,3074.6201170000004,2972.168
2019-11-06,3076.780029,2974.6226
2019-11-07,3085.179932,2979.8242
2019-11-08,3093.0800780000004,2989.9766
2019-11-11,3087.01001,2996.9622
2019-11-12,3091.840088,3007.9844
2019-11-13,3094.0400389999995,3008.8774
2019-11-14,3096.629883,3009.0547
2019-11-15,3120.459961,3018.1714
2019-11-18,3122.0300290000005,3027.269
2019-11-19,3120.179932,3031.1514
2019-11-20,3108.4599609999996,3030.717
2019-11-21,3103.540039,3024.6035
2019-11-22,3110.2900389999995,3028.5596
2019-11-25,3133.6398929999996,3036.2893
2019-11-26,3140.52002,3041.9338
2019-11-27,3153.629883,3034.179
2019-11-29,3140.9799800000005,3055.6404
2019-12-02,3113.870117,3076.097
2019-12-03,3093.199951,3052.7988
2019-12-04,3112.76001,3037.5215
2019-12-05,3117.4299320000005,3038.2988
2019-12-06,3145.909912,3043.2502
2019-12-09,3135.9599609999996,3047.5664
2019-12-10,3132.52002,3051.9255
2019-12-11,3141.629883,3053.2927
2019-12-12,3168.570068,3056.2249
2019-12-13,3168.800049,3052.8333
2019-12-16,3191.4499510000005,3061.281
2019-12-17,3192.52002,3066.006
2019-12-18,3191.139893,3075.0496
2019-12-19,3205.370117,3072.9822
2019-12-20,3221.2199710000004,3082.8135
2019-12-23,3224.0100099999995,3052.3206
2019-12-24,3223.379883,3094.5688
2019-12-26,3239.909912,3130.208
2019-12-27,3240.0200200000004,3126.7507
2019-12-30,3221.2900389999995,3134.2698
2019-12-31,3230.780029,3127.713
2020-01-02,3257.850098,3130.8838
2020-01-03,3234.8500980000003,3133.3572
2020-01-06,3246.2800289999996,3132.314
2020-01-07,3237.179932,3129.1182
2020-01-08,3253.050049,3133.373
2020-01-09,3274.699951,3132.0332
2020-01-10,3265.3500980000003,3141.042
2020-01-13,3288.129883,3151.3352
2020-01-14,3283.149902,3156.3118
2020-01-15,3289.290039,3157.1804
2020-01-16,3316.810059,3161.4333
2020-01-17,3329.620117,3170.023
2020-01-21,3320.790039,3174.83
2020-01-22,3321.75,3173.9524
2020-01-23,3325.540039,3183.8972
2020-01-24,3295.4699709999995,3182.4075
2020-01-27,3243.629883,3180.5154
2020-01-28,3276.23999,3161.652
2020-01-29,3273.3999019999997,3166.8535
2020-01-30,3283.659912,3167.3228
2020-01-31,3225.52002,3162.2427
2020-02-03,3248.919922,3138.7178
2020-02-04,3297.590088,3147.8823
2020-02-05,3334.689941,3158.7068
2020-02-06,3345.780029,3172.0044
2020-02-07,3327.709961,3186.3633
2020-02-10,3352.090088,3192.0256
2020-02-11,3357.75,3205.0835
2020-02-12,3379.449951,3210.8801
2020-02-13,3373.939941,3214.1357
2020-02-14,3380.159912,3222.5625
2020-02-18,3370.290039,3230.1064
2020-02-19,3386.149902,3223.4595
2020-02-20,3373.2299800000005,3227.8
2020-02-21,3337.7500000000005,3221.4465
2020-02-24,3225.889893,3216.704
2020-02-25,3128.209961,3163.478
2020-02-26,3116.3898930000005,3105.2874
2020-02-27,2978.7600100000004,3067.778
2020-02-28,2954.2199709999995,2973.333
2020-03-02,3090.22998,2826.9634
2020-03-03,3003.3701170000004,2883.8142
2020-03-04,3130.120117,2875.1147
2020-03-05,3023.939941,2940.3623
2020-03-06,2972.370117,2922.829
2020-03-09,2746.560059,2884.4438
2020-03-10,2882.2299800000005,2713.1519
2020-03-11,2741.379883,2722.3428
2020-03-12,2480.6398930000005,2689.101
2020-03-13,2711.02002,2506.4958
2020-03-16,2386.129883,2496.1565
2020-03-17,2529.189941,2389.7341
2020-03-18,2398.100098,2358.533
2020-03-19,2409.3898930000005,2283.108
2020-03-20,2304.9199220000005,2265.8296
2020-03-23,2237.3999020000006,2212.2395
2020-03-24,2447.330078,2200.088
2020-03-25,2475.560059,2263.6277
2020-03-26,2630.0700680000004,2264.9321
2020-03-27,2541.4699710000004,2313.349
2020-03-30,2626.6499020000006,2371.1516
2020-03-31,2584.590088,2441.4883
2020-04-01,2470.5000000000005,2455.9294
2020-04-02,2526.899902,2454.9868
2020-04-03,2488.649902,2466.839
2020-04-06,2663.679932,2471.6375
2020-04-07,2659.409912,2515.9324
2020-04-08,2749.97998,2539.9937
2020-04-09,2789.8200680000004,2584.951
2020-04-13,2761.629883,2544.5723
2020-04-14,2846.060059,2600.698
2020-04-15,2783.360107,2633.8728
2020-04-16,2799.550049,2641.4287
2020-04-17,2874.560059,2656.3347
2020-04-20,2823.159912,2677.8945
2020-04-21,2736.5600590000004,2693.698
2020-04-22,2799.310059,2690.4927
2020-04-23,2797.800049,2709.9065
2020-04-24,2836.7399900000005,2711.6672
2020-04-27,2878.47998,2722.592
2020-04-28,2863.389893,2744.4924
2020-04-29,2939.51001,2748.206
2020-04-30,2912.4299319999996,2758.5798
2020-05-01,2830.709961,2766.278
2020-05-04,2842.7399900000005,2771.946
2020-05-05,2868.439941,2779.6973
2020-05-06,2848.419922,2789.9976
2020-05-07,2881.1899410000005,2793.3777
2020-05-08,2929.8000490000004,2797.4363
2020-05-11,2930.1899410000005,2833.8489
2020-05-12,2870.120117,2834.5396
2020-05-13,2820.0000000000005,2821.4946
2020-05-14,2852.5000000000005,2785.5322
2020-05-15,2863.699951,2780.1223
2020-05-18,2953.909912,2778.2683
2020-05-19,2922.9399410000005,2795.5334
2020-05-20,2971.610107,2823.0662
2020-05-21,2948.51001,2847.2876
2020-05-22,2955.449951,2857.533
2020-05-26,2991.77002,2878.7388
2020-05-27,3036.129883,2878.7793
2020-05-28,3029.7299799999996,2886.2144
2020-05-29,3044.3100589999995,2904.254
2020-06-01,3055.72998,2885.9507
2020-06-02,3080.820068,2918.66
2020-06-03,3122.870117,2927.228
2020-06-04,3112.350098,2935.6665
2020-06-05,3193.929932,2936.979
2020-06-08,3232.3898929999996,2876.5796
2020-06-09,3207.179932,2862.6746
2020-06-10,3190.139893,2927.7427
2020-06-11,3002.100098,2949.257
2020-06-12,3041.3100590000004,2915.1655
2020-06-15,3066.590088,2933.529
2020-06-16,3124.73999,2939.0676
2020-06-17,3113.48999,2964.3408
2020-06-18,3115.340088,2994.6567
2020-06-19,3097.7399900000005,3010.946
2020-06-22,3117.8601070000004,2920.968
2020-06-23,3131.290039,2986.3972
2020-06-24,3050.3300780000004,3006.9863
2020-06-25,3083.76001,2985.059
2020-06-26,3009.0500489999995,2997.7734
2020-06-29,3053.23999,2888.197
2020-06-30,3100.2900390000004,2949.2246
2020-07-01,3115.8601070000004,2967.7183
2020-07-02,3130.01001,2994.2993
2020-07-06,3179.719971,3017.8313
2020-07-07,3145.3200679999995,3039.37
2020-07-08,3169.939941,3049.6365
2020-07-09,3152.050049,3058.728
2020-07-10,3185.040039,3062.2131
2020-07-13,3155.219971,3074.9998
2020-07-14,3197.52002,3070.8613
2020-07-15,3226.5600589999995,3082.5378
2020-07-16,3215.5700679999995,3094.4556
2020-07-17,3224.72998,3107.7227
2020-07-20,3251.840088,3117.226
2020-07-21,3257.300049,3130.579
2020-07-22,3276.02002,3133.0796
